Codigo_muestra;Codigo_individuo;Especie;Familia;Type;Pairs;Fuente;Localidad;Coord_X;Coord_Y;Fecha_recoleccion;Muestra_general;Organo;Muestreo;Individuo;Num_Org;Leaf_area;Petiole_area;Leaf_area_with_petiole;Leaf_thickness;Leaf_fresh_weight;Petiole_fresh_weight;Leaf_fresh_weight_with_petiole;Leaf_dry_weight;Petiole_dry_weight;Leaf_dry_weight_with_petiole;SLA_without_petiole;SLA_with_petiole;1/SLA_without_petiole;1/SLA_with_petiole;Leaf_dry_weight_per_fresh_weight_without_petiole;Leaf_dry_weight_per_fresh_weight_with_petiole;Diametro_flor;Eje_max_flor;Eje_min_flor;Eje_3_flor;Volumen_flor;Alt_max_rep;Alt_max_veg;Eje_max_planta;Eje_min_planta;Volumen_planta_veg;Volumen_planta_rep;Volumen_inflorescencia
ANDCYL_MOR10.H1.;ANDCYL_MOR10.;Androsace cylindrica;Primulaceae;Cliff_specialist;Androsace;Campo;Pena_Montanesa;0.199481489;42.49332068;18/06/2024;Planta;Hoja;Morfologia;10;1;0.109200;;0.109200;0.400000;0.004804;;0.004804;0.001294;;0.001294;84.389490;84.389490;0.011850;0.011850;0.269359;0.269359;;;;;;;;;;;;
ANDCYL_MOR10.H2.;ANDCYL_MOR10.;Androsace cylindrica;Primulaceae;Cliff_specialist;Androsace;Campo;Pena_Montanesa;0.199481489;42.49332068;18/06/2024;Planta;Hoja;Morfologia;10;2;0.107800;;0.107800;0.550000;0.006020;;0.006020;0.001564;;0.001564;68.925831;68.925831;0.014508;0.014508;0.259801;0.259801;;;;;;;;;;;;
ANDCYL_MOR10.H3.;ANDCYL_MOR10.;Androsace cylindrica;Primulaceae;Cliff_specialist;Androsace;Campo;Pena_Montanesa;0.199481489;42.49332068;18/06/2024;Planta;Hoja;Morfologia;10;3;0.112800;;0.112800;0.630000;0.005986;;0.005986;0.001470;;0.001470;76.734694;76.734694;0.013032;0.013032;0.245573;0.245573;;;;;;;;;;;;
ANDCYL_MOR10.H4.;ANDCYL_MOR10.;Androsace cylindrica;Primulaceae;Cliff_specialist;Androsace;Campo;Pena_Montanesa;0.199481489;42.49332068;18/06/2024;Planta;Hoja;Morfologia;10;4;0.098600;;0.098600;0.660000;0.006766;;0.006766;0.001930;;0.001930;51.088083;51.088083;0.019574;0.019574;0.285250;0.285250;;;;;;;;;;;;
ANDCYL_MOR10.H5.;ANDCYL_MOR10.;Androsace cylindrica;Primulaceae;Cliff_specialist;Androsace;Campo;Pena_Montanesa;0.199481489;42.49332068;18/06/2024;Planta;Hoja;Morfologia;10;5;0.078800;;0.078800;0.500000;0.004352;;0.004352;0.001176;;0.001176;67.006803;67.006803;0.014924;0.014924;0.270221;0.270221;;;;;;;;;;;;
ANTSEM_MOR.1.H1.;ANTSEM_MOR.1.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;1;1;2.839000;0.061000;2.900000;0.590000;0.127840;0.002380;0.130220;0.024070;0.000810;0.024880;117.947653;117.242084;0.008478;0.008529;0.188282;0.189685;;;;;;;;;;;;
ANTSEM_MOR.1.H2.;ANTSEM_MOR.1.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;1;2;2.586000;0.052000;2.638000;0.650000;0.107880;0.001040;0.108920;0.022390;0.000750;0.023140;115.497990;114.737536;0.008658;0.008716;0.207545;0.210009;;;;;;;;;;;;
ANTSEM_MOR.1.H3.;ANTSEM_MOR.1.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;1;3;2.266000;0.083000;2.349000;0.550000;0.086270;0.002280;0.088550;0.016200;0.000940;0.017140;139.876543;138.422316;0.007149;0.007224;0.187783;0.190710;;;;;;;;;;;;
ANTSEM_MOR.1.H4.;ANTSEM_MOR.1.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;1;4;1.882000;0.052000;1.934000;0.500000;0.075300;0.001720;0.077020;0.018280;0.000650;0.018930;102.954048;102.553077;0.009713;0.009751;0.242762;0.244288;;;;;;;;;;;;
ANTSEM_MOR.1.H5.;ANTSEM_MOR.1.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;1;5;3.235000;0.057000;3.292000;0.700000;0.152890;0.003170;0.156060;0.028510;0.001030;0.029540;113.468958;112.437554;0.008813;0.008894;0.186474;0.187894;;;;;;;;;;;;
ANTSEM_MOR.2.H1.;ANTSEM_MOR.2.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;2;1;0.926000;0.047000;0.973000;0.760000;0.054110;0.001310;0.055420;0.010520;0.000560;0.011080;88.022814;87.916667;0.011361;0.011374;0.194419;0.197206;;;;;;;;;;;;
ANTSEM_MOR.2.H2.;ANTSEM_MOR.2.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;2;2;0.968000;0.041000;1.009000;0.740000;0.054610;0.001100;0.055710;0.010280;0.000530;0.010810;94.163424;93.741110;0.010620;0.010668;0.188244;0.191171;;;;;;;;;;;;
ANTSEM_MOR.2.H3.;ANTSEM_MOR.2.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;2;3;1.230000;0.039000;1.269000;0.880000;0.067700;0.000640;0.068340;0.011830;0.000430;0.012260;103.972950;103.735990;0.009618;0.009640;0.174742;0.177080;;;;;;;;;;;;
ANTSEM_MOR.2.H4.;ANTSEM_MOR.2.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;2;4;0.854000;0.043000;0.897000;0.830000;0.050010;0.000760;0.050770;0.008760;0.000470;0.009230;97.488584;97.331851;0.010258;0.010274;0.175165;0.178508;;;;;;;;;;;;
ANTSEM_MOR.2.H5.;ANTSEM_MOR.2.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;2;5;1.064000;0.042000;1.106000;0.820000;0.056560;0.000940;0.057500;0.010500;0.000490;0.010990;101.333333;100.977199;0.009868;0.009903;0.185644;0.188410;;;;;;;;;;;;
ANTSEM_MOR.3.H1.;ANTSEM_MOR.3.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;3;1;1.160000;0.018000;1.178000;0.580000;0.048720;0.000370;0.049090;0.007720;0.000210;0.007930;150.259067;149.392971;0.006655;0.006694;0.158456;0.160004;;;;;;;;;;;;
ANTSEM_MOR.3.H2.;ANTSEM_MOR.3.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;3;2;1.096000;0.036000;1.132000;0.660000;0.051050;0.000750;0.051800;0.008980;0.000310;0.009290;122.048998;121.948550;0.008193;0.008200;0.175906;0.177637;;;;;;;;;;;;
ANTSEM_MOR.3.H3.;ANTSEM_MOR.3.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;3;3;1.188000;0.043000;1.231000;0.830000;0.057530;0.000720;0.058250;0.009290;0.000290;0.009580;127.879440;128.192899;0.007820;0.007801;0.161481;0.162982;;;;;;;;;;;;
ANTSEM_MOR.3.H4.;ANTSEM_MOR.3.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;3;4;0.949000;0.037000;0.986000;0.720000;0.045000;0.000660;0.045660;0.007940;0.000280;0.008220;119.521411;119.740099;0.008367;0.008351;0.176444;0.178248;;;;;;;;;;;;
ANTSEM_MOR.3.H5.;ANTSEM_MOR.3.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;3;5;0.801000;0.042000;0.843000;0.680000;0.031670;0.000650;0.032320;0.005170;0.000220;0.005390;154.932302;155.681818;0.006454;0.006423;0.163246;0.165026;;;;;;;;;;;;
ANTSEM_MOR.4.H1.;ANTSEM_MOR.4.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;4;1;1.328000;0.051000;1.379000;0.830000;0.070020;0.001180;0.071200;0.013960;0.000460;0.014420;95.128940;95.384073;0.010512;0.010484;0.199372;0.200963;;;;;;;;;;;;
ANTSEM_MOR.4.H2.;ANTSEM_MOR.4.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;4;2;1.243000;0.053000;1.296000;0.760000;0.061960;0.002190;0.064150;0.012560;0.000600;0.013160;98.964968;98.716952;0.010105;0.010130;0.202711;0.203949;;;;;;;;;;;;
ANTSEM_MOR.4.H3.;ANTSEM_MOR.4.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;4;3;1.292000;0.038000;1.330000;0.850000;0.065830;0.000800;0.066630;0.013980;0.000330;0.014310;92.417740;92.682927;0.010820;0.010789;0.212365;0.213574;;;;;;;;;;;;
ANTSEM_MOR.4.H4.;ANTSEM_MOR.4.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;4;4;0.965000;0.033000;0.998000;0.880000;0.045170;0.000340;0.045510;0.008990;0.000170;0.009160;107.341491;108.154270;0.009316;0.009246;0.199026;0.200154;;;;;;;;;;;;
ANTSEM_MOR.4.H5.;ANTSEM_MOR.4.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;4;5;1.335000;0.026000;1.361000;0.760000;0.065390;0.000320;0.065710;0.013950;0.000200;0.014150;95.698925;95.943060;0.010449;0.010423;0.213335;0.214340;;;;;;;;;;;;
ANTSEM_MOR.5.H1.;ANTSEM_MOR.5.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;5;1;0.982000;0.038000;1.020000;0.560000;0.037460;0.000410;0.037870;0.007450;0.000170;0.007620;131.812081;132.846715;0.007587;0.007527;0.198879;0.200053;;;;;;;;;;;;
ANTSEM_MOR.5.H2.;ANTSEM_MOR.5.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;5;2;0.918000;0.035000;0.953000;0.650000;0.031950;0.000590;0.032540;0.005660;0.000250;0.005910;162.190813;161.711322;0.006166;0.006184;0.177152;0.179408;;;;;;;;;;;;
ANTSEM_MOR.5.H3.;ANTSEM_MOR.5.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;5;3;0.955000;0.036000;0.991000;0.520000;0.033970;0.000530;0.034500;0.005910;0.000180;0.006090;161.590525;162.166667;0.006188;0.006166;0.173977;0.175259;;;;;;;;;;;;
ANTSEM_MOR.5.H4.;ANTSEM_MOR.5.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;5;4;0.945000;0.035000;0.980000;0.450000;0.033750;0.000610;0.034360;0.006170;0.000220;0.006390;153.160454;153.264331;0.006529;0.006525;0.182815;0.184408;;;;;;;;;;;;
ANTSEM_MOR.5.H5.;ANTSEM_MOR.5.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;5;5;0.896000;0.030000;0.926000;0.490000;0.031750;0.000380;0.032130;0.006290;0.000150;0.006440;142.448331;143.126473;0.007020;0.006987;0.198110;0.199280;;;;;;;;;;;;
ANTSEM_MOR.6.H1.;ANTSEM_MOR.6.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;6;1;0.598000;0.023000;0.621000;0.710000;0.031080;0.000240;0.031320;0.006280;0.000230;0.006510;95.222930;95.308835;0.010502;0.010492;0.202059;0.204968;;;;;;;;;;;;
ANTSEM_MOR.6.H2.;ANTSEM_MOR.6.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;6;2;0.655000;0.036000;0.691000;0.750000;0.036790;0.000620;0.037410;0.007080;0.000520;0.007600;92.514124;91.689373;0.010809;0.010906;0.192444;0.197844;;;;;;;;;;;;
ANTSEM_MOR.6.H3.;ANTSEM_MOR.6.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;6;3;0.609000;0.030000;0.639000;0.700000;0.031810;0.000310;0.032120;0.006150;0.000300;0.006450;99.024390;99.047619;0.010099;0.010096;0.193335;0.197091;;;;;;;;;;;;
ANTSEM_MOR.6.H4.;ANTSEM_MOR.6.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;6;4;0.508000;0.033000;0.541000;0.760000;0.023160;0.000280;0.023440;0.004190;0.000210;0.004400;121.241050;122.118743;0.008248;0.008189;0.180915;0.184335;;;;;;;;;;;;
ANTSEM_MOR.6.H5.;ANTSEM_MOR.6.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;6;5;0.637000;0.045000;0.682000;0.750000;0.026970;0.000480;0.027450;0.004690;0.000300;0.004990;135.820896;136.260331;0.007363;0.007339;0.173897;0.177876;;;;;;;;;;;;
ANTSEM_MOR.7.H1.;ANTSEM_MOR.7.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;7;1;0.879000;0.044000;0.923000;0.710000;0.043760;0.000500;0.044260;0.010010;0.000490;0.010500;87.812188;87.859581;0.011388;0.011382;0.228748;0.233015;;;;;;;;;;;;
ANTSEM_MOR.7.H2.;ANTSEM_MOR.7.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;7;2;0.809000;0.040000;0.849000;0.670000;0.039610;0.000430;0.040040;0.009370;0.000410;0.009780;86.339381;86.579634;0.011582;0.011550;0.236556;0.240427;;;;;;;;;;;;
ANTSEM_MOR.7.H3.;ANTSEM_MOR.7.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;7;3;0.702000;0.059000;0.761000;0.710000;0.030420;0.000330;0.030750;0.006670;0.000420;0.007090;105.247376;106.322674;0.009501;0.009405;0.219264;0.224947;;;;;;;;;;;;
ANTSEM_MOR.7.H4.;ANTSEM_MOR.7.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;7;4;0.688000;0.039000;0.727000;0.810000;0.033210;0.000350;0.033560;0.008140;0.000370;0.008510;84.520885;84.984985;0.011831;0.011767;0.245107;0.249363;;;;;;;;;;;;
ANTSEM_MOR.7.H5.;ANTSEM_MOR.7.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;7;5;0.633000;0.026000;0.659000;0.670000;0.027010;0.000130;0.027140;0.006350;0.000100;0.006450;99.685039;100.937500;0.010032;0.009907;0.235098;0.236380;;;;;;;;;;;;
ANTSEM_MOR.8.H1.;ANTSEM_MOR.8.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;8;1;0.828000;0.025000;0.853000;1.050000;0.065550;0.000570;0.066120;0.012610;0.000550;0.013160;65.662173;65.230889;0.015229;0.015330;0.192372;0.195717;;;;;;;;;;;;
ANTSEM_MOR.8.H2.;ANTSEM_MOR.8.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;8;2;1.249000;0.041000;1.290000;0.670000;0.056450;0.000480;0.056930;0.011370;0.000400;0.011770;109.850484;109.723423;0.009103;0.009114;0.201417;0.204092;;;;;;;;;;;;
ANTSEM_MOR.8.H3.;ANTSEM_MOR.8.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;8;3;1.354000;0.022000;1.376000;0.770000;0.074110;0.000220;0.074330;0.016890;0.000230;0.017120;80.165779;80.270509;0.012474;0.012458;0.227904;0.229116;;;;;;;;;;;;
ANTSEM_MOR.8.H4.;ANTSEM_MOR.8.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;8;4;1.196000;0.047000;1.243000;0.810000;0.071110;0.000930;0.072040;0.017440;0.000640;0.018080;68.577982;68.665541;0.014582;0.014563;0.245254;0.248131;;;;;;;;;;;;
ANTSEM_MOR.8.H5.;ANTSEM_MOR.8.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;8;5;0.797000;0.032000;0.829000;0.850000;0.045670;0.000370;0.046040;0.009040;0.000340;0.009380;88.163717;88.273616;0.011343;0.011328;0.197942;0.200851;;;;;;;;;;;;
ANTSEM_MOR.9.H1.;ANTSEM_MOR.9.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;9;1;1.120000;0.045000;1.165000;0.710000;0.052870;0.001090;0.053960;0.009720;0.000450;0.010170;115.226337;114.881850;0.008679;0.008705;0.183847;0.186184;;;;;;;;;;;;
ANTSEM_MOR.9.H2.;ANTSEM_MOR.9.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;9;2;1.075000;0.047000;1.122000;0.490000;0.040510;0.000470;0.040980;0.007770;0.000350;0.008120;138.352638;138.263059;0.007228;0.007233;0.191804;0.194993;;;;;;;;;;;;
ANTSEM_MOR.9.H3.;ANTSEM_MOR.9.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;9;3;1.136000;0.071000;1.207000;0.750000;0.053580;0.001060;0.054640;0.011220;0.000640;0.011860;101.247772;101.516464;0.009877;0.009851;0.209406;0.213269;;;;;;;;;;;;
ANTSEM_MOR.9.H4.;ANTSEM_MOR.9.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;9;4;1.175000;0.067000;1.242000;0.510000;0.047540;0.001040;0.048580;0.008500;0.000600;0.009100;138.235294;137.329545;0.007234;0.007282;0.178797;0.183104;;;;;;;;;;;;
ANTSEM_MOR.9.H5.;ANTSEM_MOR.9.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;9;5;1.256000;0.037000;1.293000;0.830000;0.071220;0.000750;0.071970;0.013550;0.000480;0.014030;92.693727;92.422045;0.010788;0.010820;0.190256;0.192611;;;;;;;;;;;;
ANTSEM_MOR10.H1.;ANTSEM_MOR10.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;10;1;0.926000;0.048000;0.974000;0.510000;0.043950;0.000950;0.044900;0.010820;0.000570;0.011390;85.582255;85.547051;0.011685;0.011689;0.246189;0.249972;;;;;;;;;;;;
ANTSEM_MOR10.H2.;ANTSEM_MOR10.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;10;2;1.006000;0.046000;1.052000;0.590000;0.048100;0.000880;0.048980;0.010760;0.000600;0.011360;93.494424;93.037975;0.010696;0.010748;0.223701;0.227853;;;;;;;;;;;;
ANTSEM_MOR10.H3.;ANTSEM_MOR10.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;10;3;1.053000;0.057000;1.110000;0.760000;0.055860;0.001140;0.057000;0.011220;0.000790;0.012010;93.850267;93.112355;0.010655;0.010740;0.200859;0.205830;;;;;;;;;;;;
ANTSEM_MOR10.H4.;ANTSEM_MOR10.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;10;4;0.818000;0.037000;0.855000;0.460000;0.034950;0.000610;0.035560;0.007100;0.000430;0.007530;115.211268;114.354067;0.008680;0.008745;0.203147;0.207488;;;;;;;;;;;;
ANTSEM_MOR10.H5.;ANTSEM_MOR10.;Antirrhinum sempervirens;Plantaginaceae;Cliff_specialist;Antirrhinum;Campo;Carduso;0.056442506;42.60542749;06/06/2024;Planta;Hoja;Morfologia;10;5;0.800000;0.055000;0.855000;0.680000;0.036810;0.001110;0.037920;0.008640;0.000670;0.009310;92.592593;92.200557;0.010800;0.010846;0.234719;0.240198;;;;;;;;;;;;
ASPHIR_MOR.1.H1.;ASPHIR_MOR.1.;Asperula hirta;Rubiaceae;Cliff_specialist;Asperula;Campo;Izas;-0.492911224;42.76021256;19/06/2024;Planta;Hoja;Morfologia;1;1;0.068000;;0.068000;0.210000;0.000982;;0.000982;0.000428;;0.000428;158.878505;158.878505;0.006294;0.006294;0.435845;0.435845;;;;;;;;;;;;
ASPHIR_MOR.1.H2.;ASPHIR_MOR.1.;Asperula hirta;Rubiaceae;Cliff_specialist;Asperula;Campo;Izas;-0.492911224;42.76021256;19/06/2024;Planta;Hoja;Morfologia;1;2;0.065400;;0.065400;0.160000;0.000950;;0.000950;0.000402;;0.000402;162.686567;162.686567;0.006147;0.006147;0.423158;0.423158;;;;;;;;;;;;
ASPHIR_MOR.1.H3.;ASPHIR_MOR.1.;Asperula hirta;Rubiaceae;Cliff_specialist;Asperula;Campo;Izas;-0.492911224;42.76021256;19/06/2024;Planta;Hoja;Morfologia;1;3;0.060800;;0.060800;0.170000;0.000770;;0.000770;0.000356;;0.000356;170.786517;170.786517;0.005855;0.005855;0.462338;0.462338;;;;;;;;;;;;
ASPHIR_MOR.1.H4.;ASPHIR_MOR.1.;Asperula hirta;Rubiaceae;Cliff_specialist;Asperula;Campo;Izas;-0.492911224;42.76021256;19/06/2024;Planta;Hoja;Morfologia;1;4;0.052800;;0.052800;0.130000;0.000734;;0.000734;0.000298;;0.000298;177.181208;177.181208;0.005644;0.005644;0.405995;0.405995;;;;;;;;;;;;
ASPHIR_MOR.1.H5.;ASPHIR_MOR.1.;Asperula hirta;Rubiaceae;Cliff_specialist;Asperula;Campo;Izas;-0.492911224;42.76021256;19/06/2024;Planta;Hoja;Morfologia;1;5;0.059600;;0.059600;0.170000;0.000788;;0.000788;0.000320;;0.000320;186.250000;186.250000;0.005369;0.005369;0.406091;0.406091;;;;;;;;;;;;
ASPHIR_MOR.2.H1.;ASPHIR_MOR.2.;Asperula hirta;Rubiaceae;Cliff_specialist;Asperula;Campo;Izas;-0.492911224;42.76021256;19/06/2024;Planta;Hoja;Morfologia;2;1;0.059000;;0.059000;0.180000;0.000924;;0.000924;0.000384;;0.000384;153.645833;153.645833;0.006508;0.006508;0.415584;0.415584;;;;;;;;;;;;
ASPHIR_MOR.2.H2.;ASPHIR_MOR.2.;Asperula hirta;Rubiaceae;Cliff_specialist;Asperula;Campo;Izas;-0.492911224;42.76021256;19/06/2024;Planta;Hoja;Morfologia;2;2;0.065800;;0.065800;0.150000;0.000878;;0.000878;0.000442;;0.000442;148.868778;148.868778;0.006717;0.006717;0.503417;0.503417;;;;;;;;;;;;
ASPHIR_MOR.2.H3.;ASPHIR_MOR.2.;Asperula hirta;Rubiaceae;Cliff_specialist;Asperula;Campo;Izas;-0.492911224;42.76021256;19/06/2024;Planta;Hoja;Morfologia;2;3;0.068200;;0.068200;0.180000;0.000956;;0.000956;0.000462;;0.000462;147.619048;147.619048;0.006774;0.006774;0.483264;0.483264;;;;;;;;;;;;
ASPHIR_MOR.2.H4.;ASPHIR_MOR.2.;Asperula hirta;Rubiaceae;Cliff_specialist;Asperula;Campo;Izas;-0.492911224;42.76021256;19/06/2024;Planta;Hoja;Morfologia;2;4;0.061800;;0.061800;0.160000;0.000960;;0.000960;0.000430;;0.000430;143.720930;143.720930;0.006958;0.006958;0.447917;0.447917;;;;;;;;;;;;
ASPHIR_MOR.2.H5.;ASPHIR_MOR.2.;Asperula hirta;Rubiaceae;Cliff_specialist;Asperula;Campo;Izas;-0.492911224;42.76021256;19/06/2024;Planta;Hoja;Morfologia;2;5;0.062800;;0.062800;0.170000;0.000918;;0.000918;0.000408;;0.000408;153.921569;153.921569;0.006497;0.006497;0.444444;0.444444;;;;;;;;;;;;
ASPHIR_MOR.3.H1.;ASPHIR_MOR.3.;Asperula hirta;Rubiaceae;Cliff_specialist;Asperula;Campo;Izas;-0.492911224;42.76021256;19/06/2024;Planta;Hoja;Morfologia;3;1;0.047400;;0.047400;0.120000;0.000536;;0.000536;0.000264;;0.000264;179.545455;179.545455;0.005570;0.005570;0.492537;0.492537;;;;;;;;;;;;
